age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
62.0,Federal-gov,349230.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1848.0,42.535162902168864,United-States,>50K
54.0,Private,35576.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2415.0,50.0,United-States,>50K
62.0,Self-emp-not-inc,34973.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,1887.0,60.0,United-States,>50K
60.0,Private,25322.0,Bachelors,0.0,Married-spouse-absent,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0.0,2339.0,40.0,?,unknown
27.0,Private,132805.0,10th,6.0,Never-married,Sales,Other-relative,White,Male,0.0,1980.0,40.0,United-States,<=50K
39.0,Private,201410.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1977.0,45.0,Philippines,>50K
38.0,Local-gov,172855.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0.0,1887.0,0.0,United-States,>50K
28.0,Private,184723.0,unknown,13.0,Never-married,unknown,unknown,White,Female,0.0,1980.0,35.0,United-States,<=50K
47.0,Private,138107.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,2258.0,40.0,United-States,>50K
19.0,Private,198459.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,2001.0,41.97638535888814,United-States,<=50K
50.0,Private,104501.0,HS-grad,9.0,Never-married,Adm-clerical,unknown,White,Male,0.0,1980.0,40.0,United-States,<=50K
45.0,State-gov,103406.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,68.65030281049403,United-States,>50K
40.0,Private,209547.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1977.0,71.32481292893316,United-States,>50K
37.0,Local-gov,218184.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
69.0,Private,34788.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
83.0,Self-emp-inc,138594.0,HS-grad,0.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,45.0,United-States,>50K
78.0,Private,150876.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,1887.0,69.84782541773875,United-States,>50K
41.0,Private,37869.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K
52.0,Private,124953.0,HS-grad,9.0,unknown,Other-service,Not-in-family,White,Male,0.0,1980.0,40.0,United-States,<=50K
46.0,Federal-gov,344415.0,Masters,14.0,Married-civ-spouse,Armed-Forces,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
43.0,unknown,147328.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,0.0,United-States,>50K
42.0,Federal-gov,52781.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K
67.0,Private,105252.0,Bachelors,13.0,Widowed,Exec-managerial,Not-in-family,White,Male,0.0,2392.0,44.58819385172131,United-States,>50K
72.0,unknown,155106.0,Assoc-acdm,12.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,2444.0,70.0,United-States,>50K
45.0,Private,47314.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1902.0,40.0,?,>50K
48.0,Private,109814.0,Prof-school,15.0,Married-civ-spouse,!,unknown,White,Male,0.0,1977.0,24.17302103203324,United-States,>50K
28.0,Self-emp-not-inc,218555.0,123,10.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,1762.0,40.0,United-States,<=50K
31.0,Private,161765.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2051.0,78.91878292840653,United-States,<=50K
78.0,Private,213290.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1887.0,36.0,United-States,>50K
42.0,Local-gov,188291.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K
76.0,Federal-gov,165630.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1977.0,54.03407395587774,United-States,>50K
64.0,Private,207578.0,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1977.0,60.0,United-States,>50K
74.0,Private,172822.0,11th,7.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,2824.0,76.0,United-States,>50K
27.0,Federal-gov,469705.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,1980.0,40.0,United-States,<=50K
51.0,Self-emp-not-inc,268639.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,2057.0,60.0,Canada,<=50K
50.0,Private,162327.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,1902.0,50.0,?,>50K
0.0,Private,242564.0,7th-8th,4.0,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,2205.0,39.02312330279009,United-States,<=50K
58.0,Private,175856.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K
60.0,State-gov,358893.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,2339.0,40.0,United-States,<=50K
41.0,Self-emp-not-inc,186909.0,Masters,14.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,1902.0,42.07072355656329,United-States,>50K
46.0,Private,214955.0,5th-6th,3.0,Divorced,Craft-repair,Not-in-family,White,Female,0.0,2339.0,24.99572902650507,United-States,<=50K
41.0,Private,253267.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,1902.0,36.0,United-States,>50K
50.0,Local-gov,124963.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1977.0,44.17194030758484,United-States,>50K
46.0,Local-gov,398986.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1902.0,52.0,United-States,>50K
45.0,Private,187901.0,HS-grad,9.0,Divorced,unknown,Not-in-family,unknown,Male,0.0,2258.0,44.0,United-States,>50K
44.0,Private,162028.0,Some-college,10.0,Married-civ-spouse,!,Wife,White,Female,0.0,2415.0,6.0,unknown,>50K
61.0,Self-emp-not-inc,36671.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,2352.0,50.0,United-States,<=50K
37.0,Private,188540.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,unknown,0.0,1902.0,45.0,United-States,>50K
61.0,Private,43554.0,5th-6th,3.0,Never-married,!,Not-in-family,Black,Male,0.0,2339.0,40.0,United-States,<=50K
25.0,Private,111058.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,1980.0,35.0105445256616,United-States,<=50K
49.0,Private,149949.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,1876.0,40.0,United-States,<=50K
54.0,Self-emp-inc,111319.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1887.0,45.0,United-States,>50K
27.0,Private,31659.0,Bachelors,13.0,Married-civ-spouse,Machine-op-inspct,Husband,unknown,Male,0.0,1887.0,31.776891702132545,United-States,>50K
26.0,Private,0.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,1974.0,40.0,unknown,<=50K
46.0,Self-emp-inc,191978.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2392.0,42.34956473070685,United-States,>50K
53.0,Local-gov,103995.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,1876.0,54.0,United-States,<=50K
51.0,Private,153870.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2603.0,40.0,United-States,<=50K
53.0,Private,46990.0,Doctorate,16.0,Married-civ-spouse,bad_data,Wife,unknown,Female,0.0,1977.0,14.075116270250875,United-States,>50K
53.0,Private,149650.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0.0,2559.0,48.0,United-States,>50K
39.0,Private,77146.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,60.94250919843105,United-States,>50K
37.0,Self-emp-inc,183800.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1887.0,0.0,United-States,unknown
62.0,Private,22211.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,80.87342579849249,United-States,>50K
38.0,Private,215504.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1848.0,53.940809397578846,United-States,>50K
37.0,Private,135436.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,unknown,0.0,1977.0,60.0,United-States,>50K
33.0,Local-gov,182971.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
42.0,Self-emp-inc,187702.0,Prof-school,0.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2415.0,60.0,United-States,>50K
60.0,Self-emp-not-inc,73091.0,HS-grad,9.0,Separated,Other-service,Not-in-family,Black,Male,0.0,1876.0,39.55301033411051,United-States,<=50K
35.0,Private,267866.0,HS-grad,9.0,Married-civ-spouse,missing,Husband,Asian-Pac-Islander,Male,0.0,1887.0,50.0,Iran,>50K
42.0,Private,467579.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,1887.0,51.63967935483831,United-States,>50K
39.0,Private,218490.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
37.0,Private,298539.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,55.0,United-States,>50K
55.0,Private,33300.0,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1977.0,50.0,United-States,>50K
54.0,Federal-gov,108183.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,1902.0,40.0,South,>50K
28.0,Private,0.0,10th,6.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,2238.0,35.0,United-States,<=50K
69.0,Private,153238.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,32.0,United-States,>50K
66.0,Private,105281.0,HS-grad,9.0,Widowed,Sales,Not-in-family,White,Female,0.0,1974.0,40.0,United-States,<=50K
62.0,Self-emp-inc,56248.0,Bachelors,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,2415.0,60.0,United-States,>50K
33.0,Private,228696.0,1st-4th,2.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,2603.0,32.0,Mexico,<=50K
51.0,Private,138179.0,unknown,9.0,Separated,Machine-op-inspct,unknown,White,Male,0.0,1876.0,40.0,United-States,<=50K
42.0,Private,107276.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,2444.0,47.18141296334751,United-States,>50K
74.0,Private,120131.0,unknown,10.0,Married-civ-spouse,unknown,Husband,White,Male,0.0,1887.0,47.400241814235535,United-States,>50K
50.0,Private,102615.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,unknown,Male,0.0,1902.0,40.0,United-States,>50K
35.0,Local-gov,90730.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,40.0,United-States,>50K
65.0,Private,265266.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K
90.0,?,83043.0,??,13.0,Married-civ-spouse,?,Husband,White,Male,0.0,2179.0,45.0,United-States,<=50K
76.0,Self-emp-not-inc,208407.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2002.0,30.005128781578087,United-States,<=50K
41.0,Private,315877.0,HS-grad,9.0,Never-married,Other-service,Unmarried,White,Male,0.0,2001.0,42.24862264546067,United-States,<=50K
22.0,Federal-gov,32950.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,21.6954495921036,United-States,<=50K
66.0,Private,49020.0,Masters,14.0,Never-married,missing,Not-in-family,White,Male,0.0,1974.0,40.0,United-States,<=50K
26.0,Private,215384.0,Bachelors,13.0,Never-married,!,Not-in-family,White,Male,0.0,1974.0,55.0,United-States,<=50K
42.0,Private,172297.0,??,14.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,1902.0,26.48439741343981,United-States,>50K
52.0,Private,144361.0,Assoc-voc,0.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1902.0,24.757726875467124,United-States,>50K
49.0,Private,137192.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,1977.0,50.0,South,>50K
67.0,Private,118363.0,Bachelors,13.0,Divorced,Exec-managerial,unknown,White,Female,0.0,2206.0,5.0,United-States,<=50K
32.0,Private,127610.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1902.0,32.0,United-States,>50K
39.0,Private,284166.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,50.0,United-States,>50K
56.0,Self-emp-not-inc,145574.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,1902.0,60.0,United-States,>50K
42.0,###,323790.0,Bachelors,0.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,36.92028242877036,United-States,>50K
60.0,Private,179731.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,2415.0,65.0,United-States,>50K
56.0,Private,204049.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1848.0,51.608984026414895,United-States,>50K
58.0,Private,207668.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
34.0,Private,277314.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,Black,Male,0.0,1902.0,51.29082962825107,United-States,>50K
57.0,State-gov,24763.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1887.0,45.0,United-States,>50K
32.0,Self-emp-not-inc,410615.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1887.0,60.0,United-States,>50K
70.0,Self-emp-inc,207938.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2377.0,51.88163574135463,United-States,>50K
45.0,Private,187033.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2051.0,40.0,United-States,<=50K
53.0,Private,48343.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K
62.0,State-gov,254285.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1887.0,70.0,Germany,>50K
61.0,Local-gov,111252.0,Masters,14.0,unknown,Exec-managerial,Husband,White,Male,0.0,1977.0,27.21693755432311,United-States,>50K
37.0,Self-emp-not-inc,241463.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1848.0,65.0,United-States,>50K
43.0,Self-emp-not-inc,396758.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1887.0,70.0,United-States,>50K
30.0,Private,207301.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,1980.0,40.0,United-States,<=50K
51.0,Federal-gov,163671.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,unknown,0.0,1902.0,45.78674712400747,United-States,<=50K
38.0,Private,101978.0,Some-college,10.0,Separated,Machine-op-inspct,Not-in-family,White,Male,0.0,2258.0,55.0,United-States,>50K
41.0,Private,77373.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,unknown,Male,0.0,0.0,65.0,United-States,>50K
85.0,Private,201822.0,7th-8th,4.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,2002.0,40.0,United-States,<=50K
45.0,Private,84298.0,Assoc-voc,11.0,Married-civ-spouse,unknown,Husband,White,Male,0.0,1977.0,73.53036645670517,United-States,>50K
44.0,Private,286750.0,unknown,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,1902.0,40.0,United-States,>50K
78.0,Self-emp-inc,253741.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1825.0,10.0,United-States,>50K
66.0,Self-emp-not-inc,346635.0,Masters,14.0,Divorced,missing,Unmarried,White,Female,0.0,2339.0,69.85289802274706,United-States,<=50K
25.0,Private,117833.0,123,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1876.0,40.0,United-States,<=50K
49.0,State-gov,133917.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,Black,unknown,0.0,1902.0,46.3153943784012,?,>50K
30.0,Self-emp-inc,173858.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,1902.0,40.0,South,>50K
41.0,Private,214242.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
53.0,Private,283743.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
66.0,?,186061.0,Some-college,10.0,Widowed,?,Unmarried,Black,Female,0.0,4356.0,42.901978617755816,United-States,<=50K
41.0,Private,383745.0,HS-grad,0.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,1887.0,30.0,United-States,>50K
45.0,Private,233511.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,60.0,United-States,>50K
64.0,Local-gov,245307.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,68.87121882536857,United-States,>50K
43.0,Private,409922.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,unknown,0.0,1977.0,35.23974470531755,unknown,>50K
41.0,Private,188545.0,Assoc-acdm,12.0,Never-married,Adm-clerical,unknown,White,Female,0.0,1974.0,20.0,United-States,<=50K
33.0,Private,154981.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,1902.0,50.0,United-States,>50K
41.0,Self-emp-inc,114580.0,123,15.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,2415.0,55.0,United-States,>50K
81.0,Federal-gov,229062.0,Some-college,10.0,Married-civ-spouse,unknown,Husband,White,Male,0.0,1887.0,40.0,United-States,unknown
52.0,Private,198341.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,unknown,Male,0.0,1902.0,55.0,India,>50K
59.0,Private,100313.0,HS-grad,0.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
49.0,Private,101320.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,1902.0,40.0,United-States,>50K
43.0,Private,117037.0,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2042.0,40.0,United-States,<=50K
56.0,Private,186191.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1848.0,50.0,United-States,>50K
30.0,Private,236861.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,1876.0,45.0,United-States,<=50K
44.0,Private,68729.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,1902.0,40.0,United-States,>50K
64.0,Private,99357.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,1977.0,30.0,United-States,>50K
58.0,Private,201393.0,Assoc-acdm,12.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,1876.0,40.0,United-States,<=50K
30.0,Private,174789.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1848.0,50.0,United-States,>50K
39.0,Private,347491.0,11th,7.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,1876.0,52.06128072223178,United-States,<=50K
62.0,Private,357540.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2002.0,63.35423477421441,United-States,<=50K
47.0,unknown,146161.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,50.0,United-States,>50K
49.0,Private,34545.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
55.0,Private,189623.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1887.0,58.82984317448121,United-States,>50K
28.0,State-gov,381789.0,Some-college,10.0,Separated,Exec-managerial,Own-child,White,unknown,0.0,2339.0,40.0,United-States,<=50K
78.0,Self-emp-inc,199768.0,HS-grad,9.0,Married-civ-spouse,unknown,Husband,White,Male,0.0,1902.0,30.0,unknown,>50K
52.0,Private,222405.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2377.0,33.69729878985306,United-States,<=50K
48.0,Self-emp-not-inc,191277.0,Doctorate,16.0,Married-civ-spouse,unknown,Husband,White,Male,0.0,1902.0,61.39696209514377,United-States,>50K
34.0,Private,199864.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,unknown,Female,0.0,2057.0,40.0,United-States,<=50K
0.0,?,174995.0,Some-college,10.0,Married-civ-spouse,?,Husband,White,Male,0.0,2457.0,40.0,United-States,<=50K
59.0,Private,170104.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,50.0,United-States,>50K
53.0,Federal-gov,271544.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,1977.0,0.0,United-States,>50K
57.0,Private,314153.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1887.0,55.0,United-States,>50K
47.0,Local-gov,162187.0,Some-college,10.0,Married-civ-spouse,unknown,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
32.0,Federal-gov,148138.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,2002.0,40.0,Iran,<=50K
51.0,Private,197163.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,2559.0,46.99943793924649,United-States,>50K
72.0,State-gov,303176.0,Some-college,10.0,Married-civ-spouse,unknown,Husband,White,Male,0.0,2179.0,40.0,United-States,<=50K
64.0,Private,35910.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,43.9847600290738,United-States,>50K
55.0,Private,180714.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,2179.0,40.0,United-States,<=50K
38.0,Private,187870.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2415.0,90.0,United-States,>50K
70.0,Self-emp-not-inc,143833.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2246.0,40.0,United-States,>50K
26.0,Private,164488.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1887.0,0.0,United-States,>50K
52.0,Private,129177.0,Bachelors,13.0,Widowed,Other-service,Not-in-family,White,Female,0.0,2824.0,18.28077163990821,United-States,>50K
40.0,Private,187802.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,1887.0,24.18877226017795,United-States,>50K
49.0,Local-gov,298445.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1977.0,87.02810074813898,United-States,>50K
47.0,Self-emp-inc,192894.0,Bachelors,13.0,Married-civ-spouse,unknown,Husband,White,Male,0.0,1902.0,45.0,United-States,>50K
0.0,Local-gov,180686.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,57.782951624636425,United-States,>50K
95.0,Self-emp-inc,66624.0,unknown,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2392.0,60.0,United-States,>50K
36.0,Private,115717.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,2051.0,26.92032250353576,United-States,<=50K
42.0,Private,44121.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,1876.0,40.0,United-States,<=50K
68.0,State-gov,55863.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1902.0,27.79672557276708,United-States,>50K
27.0,Self-emp-inc,120126.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,48.473806647387946,United-States,>50K
36.0,Self-emp-inc,108293.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,1977.0,45.0,United-States,>50K
78.0,Private,158702.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,2339.0,45.0,?,<=50K
83.0,?,234083.0,HS-grad,9.0,Divorced,?,Not-in-family,White,Female,0.0,2205.0,40.0,United-States,<=50K
61.0,Private,29059.0,HS-grad,9.0,Divorced,Sales,Unmarried,unknown,Female,0.0,2754.0,25.0,United-States,<=50K
47.0,Local-gov,154033.0,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,1876.0,40.0,United-States,<=50K
48.0,Self-emp-not-inc,258298.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,2231.0,26.28316729130789,United-States,>50K
43.0,Private,201723.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K
61.0,?,202106.0,HS-grad,9.0,Married-civ-spouse,?,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K
67.0,Private,197816.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1844.0,70.0,United-States,<=50K
90.0,Self-emp-not-inc,116903.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2149.0,40.0,United-States,<=50K
52.0,Private,78012.0,HS-grad,9.0,Widowed,Sales,Unmarried,White,unknown,0.0,1762.0,58.08167283200953,United-States,<=50K
49.0,Private,329603.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K
50.0,Private,102858.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2002.0,59.6734510103002,United-States,<=50K
34.0,Private,216864.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,3770.0,51.86780497027566,United-States,<=50K
41.0,Private,445382.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,65.0,United-States,>50K
39.0,Private,80324.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,62.0,United-States,>50K
70.0,Private,363677.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1977.0,30.0,United-States,>50K
56.0,Private,183612.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,40.0,United-States,>50K
